% Model:              oval_geometry.mph
% Version:            COMSOL 6.2.0.339
% Date:               Mar 3 2025, 17:38
% Dimension:          2
% Nodes:              373
% Expressions:        11
% Description:        Dependent variable u
% Length unit:        m
% X,Y,u (1) @ t=0,u (1) @ t=1,u (1) @ t=2,u (1) @ t=3,u (1) @ t=4,u (1) @ t=5,u (1) @ t=6,u (1) @ t=7,u (1) @ t=8,u (1) @ t=9,u (1) @ t=10
-2.2316705670549912,1.657142265376536,0.046024841315822185,0.046288633168869046,0.04306197402866601,0.030645322039906053,0.021709902911125175,0.01769992989998843,0.016559565619173353,0.016803859394106998,0.017573423309514734,0.01847521578930222,0.01919152761589854
-2.1911126408722725,1.9105506500962812,0.046024804462797685,0.04596930348688683,0.03874432228584848,0.024456680870903576,0.016934135835286454,0.014153247824639992,0.013802704440498529,0.014449610264268883,0.015387131242431133,0.016297358229266812,0.016929621733998985
-1.6854407789499701,1.3454821777232056,0.0460252110095818,0.06255463590283376,0.06893778071520544,0.056972054248881056,0.043513445118216594,0.035291618482070214,0.03103095005673757,0.02926707914852324,0.02887926517738827,0.029235650063408388,0.029814168959726998
-1.8334578655387197,1.5358740152111972,0.04602561619561932,0.047749029411054994,0.0440852045754677,0.028208078353715648,0.01822622073974676,0.014193490142437454,0.013131547259213823,0.013299159120118703,0.01388520536351512,0.014619429031659387,0.015201470473099022
-1.510852805908938,1.4624704096398067,0.046026015963566105,0.04903792597050014,0.0466970270546202,0.030781418140068406,0.02004067696126104,0.015467635606163734,0.014045453656440322,0.013990597162086494,0.014441180149150851,0.015110341885771938,0.01567768599872812
-2.8878091502309213,3.1688307004882357,0.046024769339809805,0.04449224726909409,0.03699687798577927,0.032424460702511676,0.03115228180991658,0.031884320609549766,0.033599851497886184,0.035419140797479466,0.036823590987729464,0.037710848219949085,0.03813943927632343
-3.141592653589793,3.3280640292183645,0.046024770522330914,0.04539647623273057,0.04200106169822837,0.03924633092930379,0.03771443351944818,0.03768372030185673,0.038701283129828304,0.04004566349763116,0.0412135849855931,0.0420395922936836,0.04251288945774199
-3.141592653589793,2.9968384175310403,0.04602477329224855,0.04584935287447734,0.042840006755276584,0.037397302544939115,0.03268244919051879,0.030197980731365166,0.029714284589077097,0.03042757458459694,0.03156723437520809,0.03264870523220913,0.03343367341813768
-2.8764977981057847,2.493802595810731,0.0460247736293255,0.045941274682924,0.04234883774821915,0.03481740293321334,0.028877139366874232,0.025732309327712092,0.024887174614150173,0.025444408397895826,0.026579264450822617,0.02773407633740943,0.02859874894348675
-3.141592653589793,2.6656128058437165,0.046024773670889606,0.045982701885462905,0.04365576537441132,0.03719886615622519,0.031123036656147008,0.02755472352746129,0.026356421570678783,0.0267178220885101,0.027788504120415877,0.028955868203913795,0.029871898201365255
-2.8785035733292084,2.8276104155794197,0.04602477326003208,0.045619841252845524,0.03991183638394946,0.03306810418578269,0.02887031048785488,0.02722776964107217,0.027407818620411816,0.028511188030716148,0.02980733622806354,0.03089374546845226,0.03160290906186553
-3.141592653589793,3.6592828819458263,0.046024763294705,0.044738832685728765,0.04387418856493127,0.047112786548889334,0.05174489868143554,0.05617635485868341,0.0595701498425505,0.06162165961186897,0.06252228862290655,0.06272502218046151,0.06258682905575713
-2.838880017718003,3.5170938725068908,0.04602469478892016,0.04049861943713524,0.03250391280851248,0.03216213913174553,0.03552901543026213,0.03992250531617585,0.0438058673495912,0.046430066589431496,0.04775148877520092,0.048192712789116236,0.0481383227471946
-2.9147393404820785,3.845758330628357,0.046024560484135786,0.037960570899359274,0.03588410425548146,0.04215329773452323,0.05125702603641532,0.05962088254858413,0.06541327414758825,0.06839532798390469,0.06927169050875955,0.06905366358959895,0.06843039278442077
-3.141592653589793,3.9852433326790697,0.046024762200952384,0.04604368809778742,0.05429724451788436,0.06896827816280814,0.08415107787502836,0.09562250643621835,0.10215704786982832,0.10463698614760257,0.10464651011037612,0.10362256754290083,0.10244203170823425
-2.9651199307596943,4.115548571720177,0.04602382823110491,0.037370505188563434,0.04317585241758343,0.057019225426962576,0.07256560217149922,0.08507727841504865,0.09254721252848676,0.09556820576256943,0.09576336923358021,0.0947402028989453,0.09347786953494662
-2.609321565765701,2.319198889028086,0.04602477428173649,0.04588499032216028,0.0400553383724401,0.03022104908791651,0.024141343006986272,0.021477959746661265,0.02105659761096203,0.021807676920652514,0.022957112673939486,0.024044624504699023,0.024810005481364143
-2.3360586773177103,2.1420240248230713,0.04602477781755243,0.04584906748742352,0.03745947891012028,0.02474589205995203,0.01838660723683082,0.01611305150007385,0.016008397396813392,0.016834513242066532,0.017902807667211282,0.01886549254394008,0.0195053954877587
-1.9714764024424953,1.8001115393136118,0.046024955221226134,0.046092116339445315,0.03805029493715167,0.021695189285185917,0.013790929527360843,0.011135852405302378,0.010904765664188912,0.01152955711844998,0.012364134092708963,0.013173877042160135,0.013723318740190006
-2.033635683602304,2.0895709915522627,0.046024781970309715,0.04569343308949015,0.032823734555841776,0.01768458648287594,0.011906968874125061,0.010401038977948777,0.010697519384212926,0.011571429063184238,0.01250089354300832,0.013267371376027447,0.013725919673112158
-1.2407994999622523,1.3133580287272002,0.04602520187099795,0.06419119331212665,0.07304776950525393,0.06406430214850067,0.05093268874482231,0.04207772123550436,0.037128356019469205,0.034912285605746225,0.03430520065208306,0.03457254557620448,0.035153146600492964
-1.6343249639020239,1.6078113573052906,0.046024900443663856,0.04696210665541395,0.040852044201797076,0.02326826566385962,0.013964320305919228,0.010682094854326295,0.010134682218814606,0.010548086939047343,0.011218408785388849,0.011949327717622834,0.012477569434409102
-1.7375747548552358,1.7668706109412533,0.04602481675142427,0.046075144447348504,0.03678059672249922,0.018983219371075243,0.011142001823625323,0.008759136249920823,0.008696105912830435,0.009339336967823646,0.010113741198374358,0.01084778205256355,0.01132709036201169
-1.3308539928843117,1.464064552087334,0.046025836678813596,0.04903662097751626,0.04716313540182057,0.03212060207517128,0.02144249928936634,0.016733295450806835,0.015191696559813199,0.015088668925670344,0.015540744722965946,0.016227853299273218,0.016820798499312423
-1.443886254637565,1.6152506465474337,0.0460250545796505,0.04656940872025786,0.040277576961485005,0.022764632509495026,0.013556813965130787,0.010354791567928828,0.009867908803862152,0.01032475339736942,0.011023333473070792,0.011769249646822959,0.012303593896200032
-2.6306536626795616,3.294810062767567,0.046024745726418466,0.03939112417156643,0.026742839118495062,0.02323109662649439,0.02429555956473914,0.027085816962326984,0.03006169821180361,0.03236356353587399,0.03371851768591502,0.034324204755459366,0.03443807512038733
-2.5921577965906817,3.522848278519308,0.046024627651731154,0.03326126862413328,0.021994591580263335,0.021030411329990135,0.0239847127788217,0.028029434548129135,0.03160162613651003,0.0339812856393106,0.03513569655376162,0.035477092075495036,0.03537377339510088
-2.6183237033742723,2.9823444940354205,0.04602476801737926,0.04342518386474554,0.031081206728186483,0.024407196550327092,0.022793657573405703,0.023618115715141396,0.025431806711862123,0.027296836576898107,0.028701008906573813,0.029556161407335052,0.029934667063790433
-2.605205481084687,2.6582334797673735,0.04602477302703842,0.0452815023963859,0.0356418853476517,0.026666397533084574,0.02265227582529172,0.021655145872377,0.022314787386150992,0.02363600602366508,0.024955434722039385,0.02596517881970623,0.0265598777889928
-2.417471922103066,3.4435167252269934,0.046024643865268056,0.029382872078916326,0.016191627928852533,0.014254341883306812,0.01598748458633407,0.01885275368954602,0.021541344965876816,0.02341845620960767,0.024383562943820436,0.024710967367396055,0.024670497340101984
-2.642347029092252,3.761431291260538,0.04602381689336061,0.02875891433721822,0.021375249264065994,0.02328254484722123,0.028394716375296145,0.03389072479722425,0.03814353042548351,0.04061559180006564,0.04156487343736442,0.041637555335158054,0.041314698977109716
-2.4595410549753454,3.6425362541062145,0.04602439829841086,0.02467640261262036,0.014853136066414996,0.014643758807363783,0.017443539193257977,0.020966369437789706,0.023940884905402367,0.02582710734832973,0.02666755168710195,0.026851889654024,0.026702405466371787
-1.0497380689238285,1.3809130870791173,0.04602588084547597,0.05021501638529389,0.05216885446104734,0.04232562305244963,0.032061376525259005,0.02637601435924821,0.02383762258333688,0.023132593322615542,0.023324342762297348,0.023926952304868125,0.02455990675727299
-2.3322564161777652,2.495031303313423,0.046024773777888474,0.044975476059007945,0.031043395485615664,0.019954969466721473,0.015969743566359353,0.015294554448647796,0.016087311650401795,0.017351312643292056,0.018525790012721335,0.01938215861212347,0.01985058280297659
-2.0779871435266357,2.3624663625658697,0.04602477389714105,0.04483337538591184,0.027444592334345996,0.014738738466687022,0.010790361725074464,0.010230538515815195,0.010944578080039931,0.012007351996959965,0.012969368340670138,0.01365771067825962,0.014017932082011414
-1.8728297179368234,2.2731705969625757,0.04602477902190198,0.04486500435157312,0.02575935462568667,0.011971463769801016,0.00799693969263685,0.007444556450290803,0.00805556006166399,0.008955340318900124,0.009768080719547139,0.010349716633195227,0.010648510410887203
-1.743008985144955,2.046012424365121,0.04602479553713635,0.04560881229507755,0.030139006230327888,0.013766447178894439,0.008347354457050251,0.007170678893379987,0.007560687741214462,0.00835530081794114,0.009144849140592713,0.009773889915790488,0.010128421724190142
-1.142524016506573,1.527500047109633,0.0460248856810557,0.0474498987585211,0.04475082872430278,0.030573951424756662,0.020609180731997107,0.01628358504738706,0.014995207731607481,0.015086827281446074,0.015690211653780515,0.016471153294705592,0.01711263315131255
-1.5056055572479863,1.844543718511047,0.04602481116246425,0.04594389628375609,0.03458814143041027,0.016710698009219007,0.009658110311075234,0.007724434222454681,0.007854544031769882,0.008555463799394203,0.00932962750888334,0.010022044658573606,0.01045057397768746
-1.2707384962622013,1.7056923524805345,0.04602481339585806,0.046216498569835986,0.03900513270136541,0.022034395206518478,0.013490846869523643,0.010579134557582246,0.010237861527510723,0.01079217475849427,0.011569557378776909,0.012355982690154607,0.01290332494546518
-2.330477994499483,3.1624686539648748,0.046024746146099936,0.03498590470463577,0.017766291701744708,0.013311164850343253,0.013485324468356081,0.015300321722504411,0.017399444776106405,0.019089008060429593,0.020116570536380263,0.02059108566020691,0.020688931439053277
-2.2071252230063605,3.424549049260283,0.04602453496969608,0.022657151346618557,0.009745143226728691,0.007870320704597826,0.008761847670025906,0.010493853535502716,0.012175529576974757,0.013376243955175912,0.014007581107923937,0.014230187958353208,0.014212045531038416
-2.3178120977821104,2.83408901710027,0.046024771783657485,0.041724375231029724,0.023698765984957862,0.015799238753446684,0.014100735560578155,0.014838623488549044,0.016398117230304845,0.017959294266127943,0.019107421189537222,0.019782284606162607,0.020054531995167133
-2.0785101890734996,3.2694329103822986,0.04602473360626846,0.02442063351159916,0.008799574802471054,0.00612817090811767,0.006389291763767896,0.007554337727424945,0.008812634839354625,0.009779379873705052,0.010334280795003349,0.010564654126928561,0.010586772282183549
-2.2682081141162866,3.645798764178431,0.0460232267178401,0.017137977617718885,0.008446796372674814,0.007868033613381087,0.00937673191003695,0.011429312118921113,0.013218248505001156,0.014382012005513879,0.014917925777692924,0.015049686265842742,0.014970024638462169
-1.9789512103986708,3.470611516584075,0.046024665475767286,0.014383031782230849,0.004550848395235328,0.0033169302958194796,0.003664545277359195,0.004458047014757286,0.00524677544493875,0.005817981825920069,0.006122101699793621,0.0062310765849828455,0.00622381963039639
-2.081233752669349,3.60846895345546,0.046023655330138254,0.012427132663702652,0.004765080139954873,0.0039978684682045115,0.0046612352299328,0.005716861119610698,0.006686519996714576,0.007346051730930456,0.00766900437778577,0.007764189542482694,0.00773374563850617
-0.1313031816913092,0.8942961115915651,0.046025212724270556,0.05604971163517534,0.07704957784266003,0.10285257124699561,0.12590874097116342,0.1409592900467641,0.14793709242619357,0.14939649602118596,0.1480824101272215,0.14591797437356133,0.1439872598475634
-0.8668970914662739,1.335673206591634,0.046026138560900404,0.050726080267617275,0.055097581101547215,0.049802775527763084,0.04133374964655625,0.03574321423062527,0.03281801970137461,0.03174305791091281,0.03170721534651506,0.03217079376228044,0.03275302869219438
-0.9283832168048753,1.5638271407129625,0.046025001049417535,0.0466625214753752,0.04463736679513474,0.032987384856923714,0.02369067496991452,0.019297376180179154,0.01786408661365886,0.017925857147981585,0.018590473812814142,0.019445475656475173,0.02016083850552361
-0.5876254151447697,1.3636988503957927,0.046025124105709435,0.048590203336385335,0.052378026352084085,0.050815550215021994,0.04590050341181074,0.04227574067119069,0.04037416926680414,0.039772696771446577,0.03991058061882549,0.04036637192512297,0.04087158882040546
-2.048995671535463,2.672191247359093,0.04602477225569501,0.04139875144230879,0.019415515895202948,0.010479872671816924,0.00849519741157533,0.008844631716195138,0.00990811897916998,0.011029641017089418,0.011881697502200016,0.012395123056261921,0.012606277567336817
-1.8441466945897473,2.502810011384794,0.04602477406588335,0.04268951007244753,0.019420911246536905,0.008777097681205244,0.006283699953586513,0.0063103000997398176,0.0070702319739040995,0.007954270392238795,0.008667106207685847,0.00912044000255848,0.009320790504003813
-1.6237493650838575,2.341688407066445,0.04602477512744146,0.044064704934140116,0.021635742244029883,0.008889339779551234,0.005705616280555261,0.0054553417263006635,0.00606494912274278,0.006856645116498396,0.007534635707235843,0.00799208754690338,0.008209153967398368
-1.4328700466844726,2.160957046563561,0.04602477855604353,0.045230978249267896,0.0269053849144329,0.011715967368994636,0.007233167359569558,0.006477014168643268,0.0069838454930575,0.007797218500874811,0.00855682442601339,0.009122123740646514,0.009421093985856404
-1.0267831334888908,1.7669387063918294,0.04602480742468653,0.046091191032211994,0.04013216731637471,0.02533220708016416,0.01695834407955721,0.013755668662444475,0.013193553100154234,0.013714812725939643,0.014571017672098079,0.015456601701973688,0.016097949490386763
-1.1836089217210422,2.0040914013437363,0.04602477872547926,0.0457882359360705,0.03353756603708035,0.017526258907272597,0.011302492721104975,0.009619454830481702,0.009839220648825983,0.010650368292907646,0.011535019947915297,0.012287230198899811,0.012745798512555544
-2.0076062631545373,3.013868208942129,0.04602476627309616,0.0320097810601695,0.01130975847259208,0.00665054765007736,0.006174883934410452,0.007002976242725957,0.00811875047856407,0.009079835759288052,0.009701327315585767,0.010009871700757683,0.010089995312210555
-1.8687436205472285,3.2801436072865853,0.04602473409475177,0.019129221255388698,0.005117328396848127,0.0030863883518588223,0.0031115904744099675,0.003712257638591608,0.0043894034963349315,0.004921768471220396,0.005234238603017729,0.005367710901233952,0.005383677679281439
-1.8022415660283868,3.5088639992850883,0.0460237341753772,0.009893977382745988,0.0024239528918876345,0.0015629837791783488,0.0016824917367171978,0.00205852362445348,0.0024464770808132787,0.0027345537335845826,0.002892346432717939,0.002951792694256087,0.0029510833655750908
-1.6984096611770432,3.3577152629383793,0.04602451029677574,0.013917374758207948,0.0030112454435265537,0.0016474724195690463,0.0016345482785751736,0.001969198672345572,0.002351868115066739,0.002654811060233936,0.0028335790704866566,0.0029101419782450984,0.0029193012594978763
-1.8870335585906908,3.692613109210398,0.04602445975465013,0.0061294227274421706,0.0018276589206059227,0.001409645776042783,0.0016299395512222247,0.0020172143384581567,0.002381501266769762,0.0026337218162664736,0.002759843065777602,0.0027988385887486567,0.0027889066315605515
-0.44116247001351006,1.158918876096737,0.046025900105654105,0.05339794097758269,0.06579933374065662,0.07555119159705799,0.079775635474137,0.08068184242246801,0.08012674272230359,0.07918523895685053,0.0783730903922605,0.0778061693711618,0.07752436607297579
-0.2700285224852295,1.018423822170273,0.0460255107519928,0.05615992138834907,0.0745847951187222,0.09428724547526303,0.10946195036162078,0.11800820917253434,0.12124182975006757,0.12131825872762657,0.12004980202626543,0.11850822807439902,0.11728325099982183
-0.3867819528680792,1.3738613726274147,0.04602496363695525,0.04739378369406179,0.050288906829321245,0.05086470325100574,0.04906786802314217,0.04768984618337358,0.04717037560965676,0.04725338273635582,0.04761073303692407,0.04802627512563639,0.04838775330434728
-0.04600648992006186,1.0756593366024694,0.046024783994537015,0.04690669691894433,0.054293555623638474,0.06709563519686194,0.08008963815046577,0.08982444822629378,0.09541302416101984,0.09760196440836322,0.0976996143803046,0.09690138011139582,0.09594883352827756
0.053411747661004504,0.8759300941357501,0.046024476712667454,0.044998995468346764,0.0565361384128276,0.07554842339160554,0.09511036165199076,0.10979179792379594,0.11791467346630351,0.12076153905223051,0.12049804744103464,0.11900750846408685,0.11740505850715278
-0.6816286276525805,1.566889812240646,0.04602492826877338,0.04653538506111576,0.046021797277522536,0.03840916681532574,0.030452831974098125,0.026048710715291686,0.024349645386742735,0.024252457579237188,0.024887195455975734,0.025753489018010754,0.02651316419227012
-0.7638377968236598,1.7851054163330446,0.04602481131172365,0.046079905497767075,0.04267636510827239,0.03144815261005329,0.023204315410857716,0.019340716456584625,0.01823510636337838,0.01854509373925767,0.019415753348315596,0.020401045876895594,0.021175251418741044
-0.4422359852922739,1.5645840287700845,0.04602480576339691,0.046377001613638065,0.046473122121867,0.042350910223448994,0.03680831552390321,0.033430395563054764,0.03215286528584905,0.03221633680942675,0.032890116468121296,0.03371198519400471,0.03441036574734913
-1.7565659012675976,2.796161549240337,0.0460247704489564,0.03586491266956602,0.011417825893483035,0.00515433975694841,0.004066097143907317,0.004432711650426211,0.005154134982655167,0.00585351526490346,0.006352442056982855,0.006629579595226315,0.0067247168851168005
-1.550180166740364,2.6162511135075905,0.04602477285047524,0.04000673084604694,0.014493548032267699,0.005934548977094126,0.00420611437021334,0.004382450034638001,0.005040406611596452,0.005746420970991984,0.006287357826157409,0.0066113080693106984,0.006740090586441288
-1.3571934002360682,2.438953209062968,0.04602477390348204,0.04329620716396749,0.020253509427356226,0.008796842167162791,0.006038535848244906,0.005954810662107419,0.006651148859909642,0.007497736834394131,0.008197981829666379,0.008654560951850366,0.008863255073153347
-1.2009383427001323,2.281054806467681,0.04602477474151664,0.04494234387430534,0.026659083857893083,0.012983516404447327,0.008892338672335735,0.008281725149520774,0.00890442073550773,0.009849059240758028,0.010712020341379868,0.011336281597281549,0.011663214846141213
-0.8657671355749373,2.0101783884831783,0.04602478047732244,0.045927321042492135,0.03846369640887748,0.02504830510298763,0.017998803045658953,0.015365240884604238,0.015072566620252354,0.015782380891406753,0.016785993931187498,0.017738065537986413,0.01839399773013126
-0.973958938627188,2.2373504933022774,0.046024774637509695,0.045510383532413094,0.03224107522696718,0.018698491561305434,0.013558274224428757,0.012297913699855974,0.012728899754272856,0.01373396611931721,0.014766188323914456,0.015584821794326914,0.016065587382259463
-1.659711218191155,3.1222128353405956,0.04602473908718109,0.023018385905155123,0.005305523126062342,0.0025692663430709746,0.002293034345523605,0.002669305271987378,0.003174823543711282,0.0036075974815412202,0.0038848220909172082,0.004019020891112405,0.0040499509652017545
-1.6079313623887903,3.5079296151771517,0.04602363088412087,0.008474113200505281,0.0017139253473451791,9.606213761245694E-4,9.871112048509822E-4,0.0012058830905203996,0.0014450841398173328,0.0016295129994610487,0.0017349996219183101,0.0017777947922051115,0.001780605457557234
-1.4874572588835964,3.352636347799151,0.04602467703509755,0.013805584705131551,0.0028975681454099043,0.0015411311069188553,0.001510686500356978,0.0018178669055758168,0.0021745854678055336,0.0024595071621269777,0.0026293130614081996,0.0027031639540720897,0.002713099747155809
-0.19646911029643468,1.2776650336200956,0.046024900677289975,0.047245223896698336,0.05091203331274697,0.05595544982722588,0.06002059293731416,0.06301747441881345,0.06499267347662875,0.06604928139812107,0.06644085116938858,0.06646949017845756,0.06635790070051793
-0.2660909676011167,1.5041645975978433,0.04602481323342202,0.04627454982349241,0.04643613651802109,0.045075067008449016,0.04270187301837161,0.04143205650014411,0.0413443252342533,0.041911871560082956,0.042657061924264834,0.04332899441252009,0.04381883395074125
0.04906570491668927,1.276518722945245,0.04602476019922854,0.04383083470547464,0.04316234909745338,0.04797219930561918,0.054607974463574474,0.06067242779345696,0.06502349521028847,0.06743583636208045,0.06832300436006769,0.06835816774243587,0.06803092777733837
0.2321911190798415,1.0902468823093494,0.04602424008331906,0.03688506821654717,0.03603618518859316,0.04364222687398329,0.053942181273938836,0.06314249142391058,0.0693271251912842,0.07237482410467903,0.07315426732098988,0.07279921995603843,0.07206078128155426
-0.49495304314357497,1.7832127387524705,0.04602478476979002,0.04607696856389016,0.04454056061447797,0.037244345712119646,0.030034753851060667,0.025988797744213307,0.024540765474564533,0.024676852317398034,0.025526836476271835,0.026545399424333923,0.027388101648298042
-0.5898582898899709,2.0160685770082982,0.046024778329121295,0.04599763598317605,0.0422122904234925,0.032243789294162765,0.024945682812034107,0.02137938807058234,0.020386336896635573,0.02080711286367867,0.02180434922356492,0.022877752932682568,0.023701378373510325
-0.24281691061060676,1.717017140204447,0.04602477951879164,0.04599544600549338,0.044699810833894175,0.040540101194128514,0.035844673261990874,0.03314969414564359,0.03240562689748138,0.03286011987620829,0.03378545649634416,0.03473120087258097,0.035461300714030246
-1.4552568231083953,2.8986001852086356,0.04602476906853307,0.03202134171669765,0.008858740758590196,0.003983753966053035,0.00323508448731146,0.0036122443280917084,0.004247604719003106,0.004837978814120643,0.00524521299417089,0.005462315566533651,0.005529709260721831
-1.2641688161565185,2.7192933190823636,0.046024772058333975,0.03889074732925257,0.014739612201838897,0.007072612776072992,0.005589558879157043,0.005959685172831458,0.006824034946452219,0.007695147677590668,0.008335959536635115,0.00870638079075784,0.008845982507583493
-1.0739436870544257,2.5102771972017592,0.04602477285630406,0.04366983316353872,0.02369846432279813,0.012669250949039573,0.009706993033454058,0.009632516691834849,0.010547574326943211,0.011668370935638142,0.012599471902916297,0.0132145288023803,0.013506613992468035
-0.6795717786617272,2.2775202474505907,0.04602477480496892,0.04580671483597025,0.03786277856639627,0.026570366593982965,0.020670236879021277,0.018479259529702582,0.01840003602023266,0.019292986092721006,0.020443937420374602,0.02146850356992388,0.022151423011589115
-0.460481495091655,2.208922110590782,0.04602477422673175,0.04597253359245784,0.04208214756079473,0.03310187273748277,0.02644394360867005,0.02308991685151151,0.022178707190987638,0.022675348443906986,0.023750872009482605,0.024873914861785282,0.02572364833582646
-0.8395906656052656,2.449201621578748,0.046024773784248366,0.04507924126932571,0.03113935688147244,0.0196225321836301,0.015442037822192204,0.014661644692256264,0.015385245008869185,0.01660269650220636,0.017755533953765643,0.018609916379180864,0.019085196038928085
-1.3450185299369932,3.16294302057739,0.046024732370923555,0.022677232245757583,0.005733606437426459,0.003078932527363312,0.0028986470437446996,0.003401151792963675,0.0040279057447231885,0.004547783754471454,0.004871012842414706,0.005021657470606552,0.005051824341383127
-1.4030134761107382,3.601621978660693,0.046024347754830996,0.006623631854051212,0.0015160174968405357,9.701582152944226E-4,0.001054623313788718,0.0012987034240788716,0.001548080009147472,0.0017320490265247542,0.0018319573349900415,0.0018689351841430495,0.0018677861812360936
-1.2257306237710937,3.4485352345032605,0.046024112509493724,0.013763516730996633,0.00394935860985371,0.0027121877204457708,0.002939943130648818,0.0035743097249969565,0.004222835075360557,0.004702305850408132,0.004964313235445821,0.005063153553451403,0.0050624332697774424
-0.014270549024866653,1.5360186963424936,0.04602476784021231,0.04520367929331489,0.04248995964196466,0.04165265606637012,0.04205095743103263,0.04341538535482722,0.045200454735258945,0.046797511558556444,0.04790574818094494,0.04855140779174986,0.04884224139019889
0.26988370420767455,1.4030029811728524,0.046024654194646124,0.04014299090045902,0.03344756910716012,0.03450462608038488,0.0390451488962828,0.04426313925693189,0.048575144530505425,0.051315325641924,0.05257886995912984,0.05290769707960453,0.05275094001568708
0.5175940993746206,1.2697108852966046,0.04602395044536218,0.02886143322588336,0.02084764225157264,0.022284633827510673,0.02699934478726036,0.03221489562337412,0.036330509171843994,0.03877707032089769,0.03975930630567784,0.03988029183616071,0.03959966526210874
-0.2745384900442718,2.0314725604397204,0.046024774385226556,0.046002578585334575,0.04409516841255186,0.0375046954583358,0.03102692184835099,0.027243048055768163,0.025919146653554798,0.026180396503152407,0.02716677328645218,0.02828523572012512,0.029185020313732907
0.014864605740071861,1.8651292292114117,0.04602477101443098,0.04568164720477801,0.04219085062421041,0.03760077903476253,0.03407629431936968,0.03255115688323915,0.03268918261074882,0.033697936750334063,0.034891877587518765,0.03590264955386035,0.03658183802022468
-1.1587293349847556,2.973353391374821,0.04602475295002131,0.03291840590230427,0.011538740752201328,0.006546820260236526,0.005944878679534472,0.006698459487722718,0.0077649793574262995,0.008703187439094331,0.009322283295905192,0.009637926937847978,0.009726993171324257
-1.0418590634954301,2.770502956804916,0.04602476683190164,0.04009884983544871,0.018508094694846065,0.010612393887276587,0.009034508008499934,0.009610022895286735,0.01082652418827113,0.012034914263295894,0.012917056428255021,0.013427543947316064,0.0136239807678448
-0.28863648445224915,2.315694995050477,0.04602477358135215,0.045985134435750925,0.04307714505908986,0.0355020263693011,0.029082345943309638,0.025531938702797487,0.024411744877814074,0.024813732436633238,0.02588950820200552,0.027051348640959882,0.027954504099011023
-0.48533397819023666,2.3848418041001382,0.046024773658250584,0.04587119590300015,0.04014352457504533,0.030784617528362125,0.024915886623963174,0.022319216611814557,0.021927959626652133,0.022710472680336234,0.023890271667229207,0.02499865952552333,0.025778371509427096
-0.8398965825603759,2.6755839741133602,0.046024772257112455,0.043519884438227435,0.026479807822821954,0.016962824080887836,0.014298651893681997,0.014455105525334128,0.015690519968653643,0.017126278560575813,0.01828802323712088,0.019040434941482196,0.01939528459968272
-0.6321034131374276,2.540246304233811,0.04602477295134944,0.0453651585553451,0.03496425289870602,0.02490699850973943,0.02050288847350679,0.01934959820299914,0.019907500916892362,0.021148763939888557,0.022419891095527902,0.023411380619215053,0.024002847858972744
-1.0618061979171383,3.2324620349396542,0.04602460658138205,0.0258212103448586,0.009362043813867953,0.006403249839348204,0.0065817436327804965,0.0077379008332965895,0.009018199621794355,0.010018337286228538,0.010604090759792337,0.010856069350547537,0.010889542465990122
-0.9853832348550946,3.5395672340719284,0.04602374032559622,0.016907890766229786,0.006996099381851756,0.005873565644041439,0.006760344374985766,0.008220984769919363,0.009579822201100442,0.010516445937543256,0.01098549953536297,0.01113298669029694,0.011099616557088505
0.2716691304696559,1.7086331696455588,0.046024752179313615,0.043484922945520234,0.03536592154709008,0.0320409879636518,0.032287016651006056,0.03425742680108084,0.03674825271239456,0.03889867237500145,0.04032537493899894,0.041093938562833325,0.041375466201636325
0.5222389794240584,1.5641092382529926,0.04602467222892653,0.03624238554535943,0.024303640044793833,0.022398982869881946,0.02472328881228374,0.028396734529939672,0.03184056682340047,0.03426321877752042,0.035535289271981435,0.03599520446868253,0.035978588434132104
0.728568672003765,1.4331290338702902,0.046024511331731625,0.025272815108287126,0.014183931380837646,0.013280083835598325,0.015497886264188607,0.018570376261599995,0.02127961419501639,0.0230706777451542,0.023922452127663328,0.024157677687519388,0.024061660174598418
-0.00493451208992727,2.2218372521630045,0.04602477310632573,0.04595722349803969,0.04348050532399413,0.037243120063196154,0.03144309044269648,0.02809195148503643,0.027040222779310005,0.02747960649971703,0.028573264853961035,0.02973237526190064,0.030630522060928506
-0.14274578057379142,2.4674231488365543,0.04602477355575582,0.04598657050836657,0.043444975676303135,0.03658342559600978,0.0303813377112871,0.02680371190449162,0.025621840082027458,0.02599883171236435,0.027083110866298783,0.028263206361807784,0.029187644356516208
0.28897136795033024,2.0297687141527656,0.04602477083957105,0.04517075060556047,0.03801301259543399,0.03180720323713617,0.028863865380604207,0.028313379845308195,0.029230766106523965,0.03070656744586406,0.032091802817080455,0.03311243170837896,0.03370466864618149
-0.8688744110792164,2.963620842970089,0.04602474617041491,0.03864201303887555,0.019598836658801428,0.01325283618742046,0.01240633919501473,0.013573832156804678,0.015294754622655865,0.01684400866715381,0.017892546986313953,0.018451985710701807,0.018636019859782197
-0.3637846507236126,2.579673094172663,0.04602477306138903,0.04580397330990999,0.040312994237697304,0.03217184963857376,0.026927810596635952,0.024596230046348148,0.024344966906998382,0.02522442701972052,0.02646208638517678,0.027588826624141135,0.028369108617532838
