x,y,u
-2.854613636,9.31498877,0.005210152
-2.743521074,9.39812263,-3.75E-04
-2.754262195,9.335517833,-2.08E-04
-2.653910753,9.356046895,6.61E-04
-2.559579803,9.016216331,4.00E-04
-2.474612396,9.072612134,3.33E-05
-2.38964499,9.129007937,-7.83E-05
-2.304677584,9.18540374,6.53E-05
-2.591023453,9.129493186,4.28E-04
-2.506056046,9.185352314,4.09E-05
-2.42108864,9.241211442,-9.10E-05
-2.622467103,9.242770041,5.15E-04
-2.537499696,9.298092494,1.07E-04
-2.271555921,8.847519679,3.75E-05
-2.14292989,8.910560117,2.25E-06
-2.01430386,8.973600556,-6.67E-06
-1.885677829,9.036640995,1.07E-05
-2.282596475,8.960147699,4.82E-05
-2.153970445,9.01779943,5.31E-06
-2.025344414,9.07545116,-1.13E-05
-2.29363703,9.072775719,5.75E-05
-2.165010999,9.125038742,6.90E-06
-1.761239434,8.734190183,6.37E-06
-1.663701387,8.824097191,-2.01E-06
-1.566163339,8.914004198,1.64E-07
-1.468625291,9.003911205,1.29E-05
-1.802718899,8.83500712,7.01E-06
-1.705180852,8.917785792,-2.19E-06
-1.607642804,9.000564463,-8.41E-07
-1.844198364,8.935824058,8.46E-06
-1.746660316,9.011474392,-1.56E-06
-1.157137939,8.70712943,4.83E-05
-1.119971045,8.837812422,4.05E-05
-1.082804151,8.968495414,3.52E-05
-1.045637256,9.099178406,3.25E-05
-1.260967057,8.806056689,2.64E-06
-1.223800162,8.929992076,2.72E-07
-1.186633268,9.053927463,4.46E-07
-1.364796174,8.904983947,-9.16E-06
-1.32762928,9.022171729,-6.09E-06
-0.942557893,9.015392249,-4.01E-05
-0.83947853,8.931606092,4.75E-05
-0.736399167,8.847819935,2.95E-04
-0.914767212,9.151353864,-6.21E-06
-0.811687849,9.070639841,-4.24E-06
-0.708608486,8.989925817,1.58E-04
-0.783897168,9.209673589,1.58E-05
-0.680817805,9.132031699,9.23E-05
-0.653027124,9.274137581,9.86E-05
-0.571704247,9.209360404,-9.13E-05
-0.49038137,9.144583226,3.78E-04
-0.409058493,9.079806048,0.001505846
-0.551599445,9.325171503,-1.17E-04
-0.470276568,9.259018664,3.43E-04
-0.388953691,9.192865825,0.00146285
-0.450171767,9.373454102,2.70E-04
-0.36884889,9.305925602,0.001380645
-0.348744088,9.418985379,0.001259231
-0.291374687,9.362242054,0.002751755
-0.234005286,9.30549873,0.009035189
-0.176635884,9.248755406,0.020109533
-0.268366953,9.450055276,0.002217342
-0.210997552,9.389850049,0.010486509
-0.15362815,9.329644822,0.023546586
-0.187989817,9.474201368,0.012070058
-0.130620416,9.410534239,0.027115869
-0.107612682,9.491423656,0.030817381
-0.073976311,9.430355194,0.052703536
-0.04033994,9.369286732,0.07389644
-0.006703568,9.308218269,0.094396092
-0.035870894,9.499049531,0.075664488
-0.002234523,9.434168131,0.1061795
0.031401848,9.369286732,0.136001261
0.035870894,9.499049531,0.1634512
0.069507265,9.430355194,0.202595069
0.107612682,9.491423656,0.294177516
0.126026273,9.407501041,0.294779981
0.144439864,9.323578426,0.276682118
0.162853455,9.23965581,0.239883925
0.187989817,9.474201368,0.631043202
0.206403408,9.386816851,0.488003869
0.224816999,9.299432333,0.326264206
0.268366953,9.450055276,0.984218741
0.286780544,9.359208856,0.697537609
0.348744088,9.418985379,1.353704133
0.355190515,9.305522849,0.561848162
0.361636943,9.192060319,0.205123549
0.36808337,9.078597789,0.283530294
0.450171767,9.373454102,2.122414657
0.456618194,9.258615911,0.914605412
0.463064621,9.14377772,0.141927525
0.551599445,9.325171503,2.298963039
0.558045872,9.208957651,0.675200519
0.653027124,9.274137582,1.883349278
0.650213112,9.1300562,0.216382332
0.647399101,8.985974818,-0.232436043
0.64458509,8.841893437,0.536894152
0.783897168,9.209673589,2.194337489
0.781083156,9.068664341,0.353669367
0.778269145,8.927655093,-0.268850185
0.914767212,9.151353864,2.078393553
0.911953201,9.01341675,0.064024254
1.045637256,9.099178406,1.53551747
1.037374144,8.981662797,0.399348842
1.029111032,8.864147188,-0.115491284
1.02084792,8.746631578,-0.009002907
1.186633268,9.053927463,0.747643591
1.178370156,8.943159458,0.152689856
1.170107044,8.832391454,0.179064625
1.327629279,9.022171729,0.060744584
1.319366168,8.91815133,0.007005743
1.468625291,9.003911205,-0.525179551
1.516952173,8.881600514,-0.59711633
1.565279056,8.759289822,-0.234799118
1.613605938,8.636979131,0.561772086
1.607642804,9.000564463,2.213298569
1.655969686,8.885382107,0.751156948
1.704296568,8.770199752,-0.276730681
1.746660316,9.011474392,2.457781966
1.794987199,8.903420374,-0.394564496
1.885677829,9.036640995,0.208270642
2.227824068,8.757765843,0.363281249
2.253441907,8.900311809,-0.265956863
2.279059745,9.042857774,-0.046260329
2.304677584,9.18540374,1.022370851
2.113775322,8.850724227,-0.073474988
2.13939316,8.987881484,0.459311625
2.165010999,9.125038742,1.841032884
1.999726575,8.943682611,-0.125145191
2.025344414,9.07545116,1.569666148
2.594417442,8.998256761,0.252921079
2.614248546,9.117520139,0.046996323
2.634079649,9.236783517,0.631017028
2.653910753,9.356046895,2.004983194
2.497837489,9.060639087,0.081664719
2.517668593,9.179365791,0.814907026
2.537499696,9.298092494,2.338094794
2.401257537,9.123021413,0.338147976
2.42108864,9.241211442,2.010557347
2.823137642,9.241820739,0.421193226
2.856339,9.316486349,0.565755166
2.889540359,9.391151959,0.66989975
2.922741717,9.465817569,0.733626975
2.766728679,9.279896125,0.596158324
2.799930037,9.35730449,0.969988454
2.833131396,9.434712855,1.303401228
2.710319716,9.31797151,1.124088313
2.743521074,9.39812263,1.727186634
2.945212382,9.415236121,0.526234954
2.967683046,9.364654674,0.374521489
2.990153711,9.314073227,0.27848658
2.995692029,9.484524138,0.456493546
3.018162694,9.430286478,0.323935525
3.040633358,9.376048818,0.247056061
3.068642341,9.495918282,0.250252443
3.091113006,9.438024409,0.192528423
3.141592654,9.5,0.114903667
-3.046030286,0.689482453,0.205388585
-3.09381147,0.708579239,0.14643836
-3.141592654,0.727676024,0.103487065
-3.09381147,0.632687231,0.169427795
-3.141592654,0.651784016,0.110830186
-3.141592654,0.575892008,0.114698111
-2.957391077,0.899978765,0.15271125
-3.018791602,0.944261669,0.114683469
-3.080192128,0.988544574,0.085974153
-3.141592654,1.032827478,0.066583302
-3.018791602,0.842544518,0.153153149
-3.080192128,0.886827422,0.110742771
-3.141592654,0.931110327,0.077650858
-3.080192128,0.785110271,0.136745087
-3.141592654,0.829393176,0.089952112
-2.984629761,0.7469167,0.235333088
-2.971010419,0.823447733,0.192790924
-3.032410944,0.766013486,0.178039622
-2.944888101,0.693930124,0.345350386
-2.919718972,0.648529046,0.480416047
-2.891527101,0.717474581,0.405721715
-2.877907759,0.794005614,0.297216637
-2.917649418,0.846992189,0.194303145
-2.93126876,0.770461157,0.268595521
-2.897350047,1.215725341,0.049795714
-2.978764249,1.290841475,0.04324003
-3.060178451,1.365957608,0.038127156
-3.141592654,1.441073742,0.034457093
-2.978764249,1.154759387,0.063556578
-3.060178451,1.22987552,0.05202121
-3.141592654,1.304991654,0.041928652
-3.060178451,1.093793432,0.069152441
-3.141592654,1.168909566,0.052637388
-2.998777926,1.049510528,0.081212634
-2.9373774,1.005227624,0.102591291
-2.917363723,1.110476482,0.068286113
-2.778290021,0.812877765,0.355849834
-2.716871568,0.780522455,0.325335851
-2.718413942,0.884736491,0.285203179
-2.857773339,0.918850916,0.147906196
-2.758155601,0.937723066,0.180173033
-2.837759662,1.024099774,0.085042774
-2.738141924,1.042971925,0.104566146
-2.817745986,1.129348633,0.037994131
-2.81803168,0.86586434,0.221217217
-2.822127405,1.650501043,0.015167133
-2.928615821,1.738354828,0.017279491
-3.035104237,1.826208613,0.018641948
-3.141592654,1.914062397,0.019254505
-2.928615821,1.580691943,0.021777333
-3.035104237,1.668545727,0.022634488
-3.141592654,1.756399512,0.022741741
-3.035104237,1.510882842,0.02820732
-3.141592654,1.598736627,0.02780927
-2.953690035,1.435766709,0.028622608
-2.872275833,1.360650575,0.030480705
-2.847201619,1.505575809,0.018937845
-2.530681637,1.426732067,0.046025175
-2.627830227,1.501321725,0.016746757
-2.724978816,1.575911384,0.006460743
-2.652904441,1.356396491,0.024080979
-2.75005303,1.43098615,0.01201321
-2.775127244,1.286060916,0.025337826
-2.695523182,1.199684208,0.018564215
-2.615919121,1.1133075,0.090164203
-2.573300379,1.270019783,0.022335341
-2.400447505,0.991581293,-0.114684666
-2.378264013,1.121233335,0.134238265
-2.518400938,1.038914276,0.106512839
-2.433163454,1.352338842,-0.034127455
-2.475782196,1.195626559,-0.009566656
-2.335645271,1.277945618,0.061426834
-2.125254802,1.270647853,0.08402808
-2.007771706,1.190583392,-0.108105602
-1.89028861,1.110518932,0.177392101
-2.012382516,1.337743312,-0.007242819
-1.894899421,1.257678851,0.029311599
-1.899510231,1.404838771,0.058875343
-1.717374753,1.318325888,0.10027103
-1.808442492,1.36158233,-0.001743653
-1.803831681,1.21442241,-0.111122895
-0.243144971,0.79483419,0.25510146
-0.314040358,0.84275308,0.271299583
-0.30197646,0.739533959,0.326584867
-0.057707794,0.694457116,0.155601792
-0.114978689,0.720686208,0.208123987
-0.093433044,0.641239888,0.223685976
1.82E-04,0.722626797,0.098832133
8.00E-04,0.77702557,0.093736727
0.001418706,0.831424342,0.088602723
-0.057089259,0.748855889,0.139455609
-0.056470724,0.803254661,0.123270829
-0.114360154,0.77508498,0.180888431
-2.776072815,2.117740412,0.009820769
-2.897912761,2.208100837,0.012155786
-3.019752708,2.298461261,0.013584147
-3.141592654,2.388821686,0.014105854
-2.897912761,2.04984774,0.012884457
-3.019752708,2.140208165,0.014544013
-3.141592654,2.23056859,0.015296914
-3.019752708,1.981955069,0.016029036
-3.141592654,2.072315494,0.017013131
-2.913264291,1.894101284,0.01444083
-2.806775875,1.806247499,0.012102724
-2.791424345,1.961993956,0.010320603
-2.658550961,2.046125125,0.005791308
-2.673902491,1.890378668,0.006998157
-2.689254021,1.734632212,0.009487293
-2.541029106,1.974509838,0.004866576
-2.556380636,1.818763381,0.00678044
-2.423507252,1.902894551,0.007046573
-2.592105431,1.660042553,0.002387007
-2.494956842,1.585452895,0.014279124
-2.459232047,1.744173723,0.001286257
-1.982899297,1.488290189,0.025358941
-2.066288364,1.571741608,0.013313706
-2.14967743,1.655193026,0.022739637
-2.095771583,1.42119473,-0.025923059
-2.179160649,1.504646149,-0.023132132
-2.208643868,1.354099271,0.080184002
-2.403680235,1.50288572,0.026190127
-2.306162052,1.428492495,-0.034666394
-2.276678832,1.579039373,0.018428282
-2.240954037,1.737760201,0.004537642
-2.332230644,1.820327376,-6.93E-04
-2.36795544,1.661606548,0.003371782
-1.525083818,1.318724409,0.106460587
-1.472523232,1.225730857,-0.11356165
-1.419962647,1.132737305,0.019231556
-1.423860621,1.36237937,-0.009113449
-1.371300036,1.269385818,0.035068899
-1.322637425,1.406034332,0.018197288
-1.400119736,1.472364997,0.019591499
-1.477602046,1.538695663,0.021391523
-1.555084356,1.605026329,0.023597361
-1.501342932,1.428710036,-0.018400493
-1.578825242,1.495040702,-0.027281724
-1.602566128,1.385055074,0.086492288
-1.693633867,1.428311516,-0.026710914
-1.669892981,1.538297143,0.010960238
-1.784701606,1.471567957,0.022719566
-2.03650721,1.689626479,0.004592597
-1.953118144,1.60617506,-0.002608172
-1.869729077,1.522723642,0.011662226
-1.92333699,1.724059932,2.00E-04
-1.839947924,1.640608513,-0.004775897
-1.81016677,1.758493385,0.009560975
-1.725139299,1.707337699,0.001700236
-1.754920452,1.589452828,-0.003177597
-1.640111828,1.656182014,0.006379031
-1.230804209,1.347461758,-0.026632917
-1.27946682,1.210813245,0.016492064
-1.138970993,1.288889185,0.002688844
-1.044973894,1.532889982,0.004672529
-1.137528405,1.490604765,0.001285209
-1.230082915,1.448319548,0.005793462
-1.045695188,1.432032192,0.005232259
-1.138249699,1.389746975,-0.014648115
-1.046416482,1.331174401,0.039062272
-0.91670125,1.19631736,0.031263866
-0.916201061,1.086485682,-0.218340204
-0.786264723,1.162318109,0.126332642
-0.475233228,0.9698876,0.216370245
-0.565530712,1.049103229,0.243476578
-0.564597007,0.914951075,-0.048447128
-0.15661134,0.829282384,0.18249756
-0.140973097,0.911649469,0.131312894
-0.125334853,0.994016555,0.10790153
-0.227506727,0.877201275,0.166882517
-0.211868483,0.95956836,0.106436876
-0.298402114,0.925120165,0.173819666
-0.04083248,0.885621746,0.100475201
-0.083083666,0.93981915,0.106908136
-0.09872191,0.857452065,0.130011633
-0.348506869,0.995259148,0.134227618
-0.312077993,1.099846325,0.056183105
-0.275649117,1.204433502,0.075916357
-0.438804353,1.074474777,0.054355281
-0.402375477,1.179061954,-0.009881918
-0.529101836,1.153690406,0.095268928
-0.175439607,1.064155537,0.093520664
-0.225544362,1.13429452,0.08285894
-0.261973238,1.029707343,0.07945042
0.055924195,0.694034619,0.06574373
0.091940711,0.64081739,0.046690981
0.112285289,0.719841212,0.038554538
0.05654273,0.748433391,0.06364388
0.112903824,0.774239985,0.039411648
0.057161265,0.802832163,0.061505434
0.045360573,0.884507627,0.063752604
0.101103132,0.855915448,0.042583033
0.156845691,0.82732327,0.026416967
0.08930244,0.937590912,0.044962717
0.145044999,0.908998733,0.029720866
0.133244306,0.990674196,0.032233064
0.003109387,0.938705031,0.075453147
0.047051253,0.991788316,0.056491327
-0.0391418,0.992902435,0.081714149
-2.759171025,2.599017919,0.0081916
-2.886644901,2.687205739,0.010781038
-3.014118777,2.775393559,0.012186633
-3.141592654,2.863581379,0.012408382
-2.886644901,2.528952508,0.010995438
-3.014118777,2.617140328,0.01248924
-3.141592654,2.705328148,0.012799198
-3.014118777,2.458887097,0.012966856
-3.141592654,2.547074917,0.013365022
-2.892278831,2.368526672,0.011449017
-2.770438885,2.278166248,0.009024523
-2.764804955,2.438592084,0.008481467
-2.386599182,2.367964506,0.002176247
-2.510789797,2.444982311,0.003142583
-2.634980411,2.522000115,0.0051477
-2.516423727,2.284556475,0.003558739
-2.640614341,2.361574279,0.005500712
-2.646248271,2.201148443,0.006106913
-2.528726417,2.129533156,0.003104205
-2.411204562,2.057917869,0.003206227
-2.398901872,2.212941188,0.001582785
-2.250943986,2.282708534,2.65E-04
-2.263246676,2.127685216,4.01E-04
-2.275549366,1.972661897,0.002752832
-2.11528879,2.197452562,4.41E-04
-2.12759148,2.042429244,0.001305408
-1.979633594,2.11219659,0.002704303
-1.866655711,1.876394453,0.00328053
-1.923144653,1.994295522,9.95E-04
-1.979825931,1.841961,-0.002755475
-2.036314873,1.959862069,-0.001715773
-2.092996151,1.807527547,0.004962672
-2.184272759,1.890094722,-0.002627735
-1.289635741,1.518352108,-2.37E-05
-1.256634056,1.630669885,-0.00405039
-1.223632372,1.742987662,0.006117081
-1.367118051,1.584682774,6.92E-04
-1.334116367,1.697000551,-0.004012846
-1.444600362,1.65101344,0.001813914
-1.10452672,1.602922542,0.003751663
-1.164079546,1.672955102,0.00423318
-1.19708123,1.560637325,-0.002083782
-1.313753256,1.834466874,0.003213977
-1.403874141,1.925946086,0.002075915
-1.493995025,2.017425298,0.002702895
-1.424237251,1.788479763,-0.003671729
-1.514358135,1.879958975,-0.001565571
-1.534721246,1.742492652,0.005399251
-1.704776188,1.844804022,0.001998083
-1.619748717,1.793648337,-0.0025711
-1.599385607,1.93111466,-2.88E-04
-1.76126513,1.962705091,-8.65E-04
-1.655874548,2.049015729,2.67E-04
-1.817754071,2.08060616,2.68E-04
-0.765464013,1.473543839,0.023659591
-0.859355268,1.392468096,-0.001736507
-0.953246522,1.311392354,0.025764486
-0.728918741,1.358468845,0.008120634
-0.822809995,1.277393103,-0.006756295
-0.692373469,1.243393852,0.130690403
-0.951803934,1.513107934,2.29E-04
-0.952525228,1.412250144,-0.003638414
-0.858633973,1.493325887,0.006557991
-0.98961411,1.621234814,0.00115404
-0.934254325,1.709579647,4.64E-04
-0.87889454,1.79792448,0.002603578
-1.049166935,1.691267375,1.75E-04
-0.993807151,1.779612207,-5.72E-04
-1.108719761,1.761299935,5.99E-04
-0.896444149,1.601452767,-6.50E-04
-0.803274189,1.581670719,0.008318569
-0.841084365,1.6897976,0.001299898
-0.650061522,1.473121608,0.019345597
-0.613516249,1.358046615,-0.010065597
-0.576970977,1.242971621,0.098631936
-0.53465903,1.472699378,0.019991986
-0.498113758,1.357624384,-0.023291444
-0.419256539,1.472277147,0.025598758
-0.323518258,1.293714717,0.048891755
-0.371387398,1.382995932,0.032119222
-0.450244617,1.268343169,-0.021712715
-0.06468152,1.088895301,0.073626086
-0.004028188,1.183774047,0.051080143
0.056625144,1.278652793,0.0402637
-0.114786275,1.159034283,0.064665111
-0.054132943,1.253913029,0.047539059
-0.16489103,1.229173266,0.059423278
0.107704586,1.086667062,0.036955256
0.082164865,1.182659927,0.039632135
0.021511533,1.087781181,0.054808392
-0.125164513,1.462663691,0.03300951
-0.223195189,1.465868177,0.028476433
-0.321225864,1.469072662,0.026006183
-0.175326048,1.376586962,0.038597087
-0.273356723,1.379791447,0.034326742
-0.225487582,1.290510232,0.052899369
-0.064567961,1.401326725,0.037727582
-0.114729495,1.315249995,0.044218078
-0.003971408,1.339989759,0.040145646
0.244493974,0.800458842,0.010139141
0.30452653,0.745581108,0.003084201
0.320341564,0.855269877,0.003239082
0.220892589,0.963809768,0.015408371
0.232693282,0.882134305,0.013169607
0.308540872,0.936945341,0.005204413
0.207151451,1.079052705,0.018492099
0.294799734,1.052188277,0.007140944
0.382448017,1.025323849,0.002410524
0.281058596,1.167431213,0.009170894
0.368706879,1.140566785,0.003293278
0.35496574,1.255809722,0.00426945
0.15607201,1.271038436,0.024996218
0.18161173,1.17504557,0.022766815
0.255518875,1.263424079,0.012998135
-2.754980026,3.078871643,0.007408851
-2.883850902,3.165361453,0.01014656
-3.012721778,3.251851263,0.011621153
-3.141592654,3.338341073,0.011832627
-2.883850902,3.007108222,0.010299909
-3.012721778,3.093598032,0.011759451
-3.141592654,3.180087842,0.011955875
-3.012721778,2.935344801,0.011966419
-3.141592654,3.021834611,0.012147794
-2.885247901,2.847156981,0.010515354
-2.757774025,2.758969161,0.007880445
-2.756377025,2.918920402,0.007619529
-2.379099939,2.851375473,0.001247701
-2.504393301,2.92720753,0.002578327
-2.629686663,3.003039586,0.004632044
-2.505790301,2.767256289,0.002749031
-2.631083663,2.843088345,0.004822735
-2.632480663,2.683137104,0.005063664
-2.508290049,2.6061193,0.002769879
-2.384099435,2.529101495,0.001514876
-2.381599687,2.690238484,0.00120536
-2.005302587,2.626525758,3.40E-04
-2.129901704,2.701475663,1.69E-04
-2.254500822,2.776425568,4.72E-04
-2.132401452,2.540338674,3.02E-04
-2.257000569,2.615288579,5.17E-04
-2.259500317,2.45415159,9.14E-04
-2.123845121,2.368895618,-2.58E-04
-1.988189925,2.283639646,6.58E-04
-1.996746256,2.455082702,-1.30E-04
-1.867310995,2.569450311,1.77E-04
-1.858754664,2.398007255,-3.08E-04
-1.850198333,2.226564199,4.65E-04
-1.729319403,2.512374863,2.64E-04
-1.720763072,2.340931807,-2.36E-04
-1.591327811,2.455299415,6.01E-04
-1.526439287,2.163383337,7.80E-04
-1.558883549,2.309341376,7.90E-05
-1.68831881,2.194973768,-5.96E-04
-1.168010616,1.859434199,8.85E-04
-1.11238886,1.975880735,-7.61E-04
-1.056767105,2.092327272,0.001178777
-1.2581315,1.950913411,-3.01E-04
-1.202509745,2.067359947,-2.31E-04
-1.348252385,2.042392623,2.77E-04
-0.938185395,1.896058744,0.001596065
-0.99747625,1.994193008,0.001121131
-1.053098006,1.877746471,-9.33E-04
-1.247627939,2.354526282,2.95E-04
-1.329750301,2.242159288,-3.13E-04
-1.411872663,2.129792293,4.90E-04
-1.184007661,2.267126612,2.64E-04
-1.266130023,2.154759617,-4.35E-04
-1.120387383,2.179726942,5.58E-04
-1.362194563,2.388117327,1.55E-04
-1.476761187,2.421708371,2.57E-04
-1.444316925,2.275750332,-2.38E-04
-0.453224322,1.583868124,0.014758366
-0.487192106,1.695459101,0.00908812
-0.521159889,1.807050078,0.008588022
-0.568626814,1.584290355,0.008881905
-0.602594597,1.695881332,0.002941972
-0.684029305,1.584712585,0.007965828
-0.759649657,1.800966346,0.002450084
-0.721839481,1.692839466,0.001046781
-0.640404773,1.804008212,0.004444899
-0.92496806,2.107800864,5.07E-04
-0.865677205,2.0096666,7.19E-04
-0.80638635,1.911532336,0.001463111
-0.793169015,2.123274456,0.001140834
-0.73387816,2.025140192,0.001622505
-0.66136997,2.138748048,0.003081761
-0.567896583,1.917616068,0.005780778
-0.614633276,2.028182058,0.003945358
-0.687141467,1.914574202,0.00254779
-0.403922779,1.788517132,0.01059657
-0.369954996,1.676926155,0.012405982
-0.335987212,1.565335179,0.019385541
-0.286685669,1.769984187,0.014164248
