x,y,u
2.984632069,8.921098561,0.7947166
2.99058271,8.966541191,0.970863944
2.941818472,8.898180173,0.758813824
2.947769112,8.945888355,0.987750755
2.135179986,8.090563411,0.01134338
2.23634327,8.025313569,-0.008880689
2.337506553,7.960063727,0.029465356
2.12770212,8.222084566,0.103348681
2.228865403,8.16112403,0.023474699
2.330028687,8.100163495,0.00217083
2.221387537,8.296934491,0.111600809
2.322550821,8.240263263,0.030647027
2.315072955,8.38036303,0.114893947
2.422691965,8.34000396,0.04470793
2.530310974,8.299644889,0.015434673
2.637929984,8.259285819,0.027074176
2.398323292,8.459611142,0.140333093
2.505942302,8.420310396,0.061003162
2.613561312,8.381009649,0.022585991
2.48157363,8.540975902,0.168878894
2.589192639,8.50273348,0.080405049
2.564823967,8.62445731,0.200531351
2.689914973,8.746175427,0.37923736
2.62736947,8.686521109,0.275527902
2.780170326,8.725110185,0.249955456
2.717624823,8.666660609,0.174973259
2.655079319,8.605801551,0.128703971
2.807880175,8.646800108,0.109458955
2.745334672,8.587145791,0.091916929
2.835590024,8.568490031,0.090170225
3.098195741,8.911724634,0.607494282
3.112661378,8.941151607,0.661169622
3.127127016,8.97057858,0.686137066
3.141592654,9.000005552,0.682396615
3.07659593,8.93537073,0.699008596
3.091061567,8.966702155,0.745776321
3.105527205,8.998033579,0.763836149
3.054996118,8.959016826,0.800587533
3.069461756,8.992252702,0.840447641
3.17385109,8.910458783,0.522706968
3.199163726,8.934526829,0.528386917
3.224476363,8.958594876,0.515847098
3.249789,8.982662922,0.485087509
3.163098278,8.940307706,0.58714867
3.188410914,8.966280204,0.57578188
3.213723551,8.992252702,0.54619532
3.152345466,8.970156629,0.640378552
3.177658102,8.998033579,0.611965022
3.251110116,8.936594899,0.461323938
3.252431232,8.890526877,0.418379538
3.253752347,8.844458854,0.35625431
3.292602597,8.966541191,0.418280402
3.293923713,8.918207616,0.397116533
3.295244829,8.869874041,0.356771835
3.335416195,8.945888356,0.358521093
3.336737311,8.895289228,0.339956925
3.378229793,8.920704416,0.305809582
3.53072483,8.803420263,0.155481668
3.479893151,8.846691918,0.194603498
3.429061472,8.885786635,0.244712803
3.472119497,8.777441408,0.18532554
3.421287818,8.818624594,0.229132097
3.370456139,8.855630843,0.28392613
3.413514165,8.751462552,0.20159318
3.362682486,8.79055727,0.250084465
3.354908832,8.725483697,0.204284588
3.71836134,8.624457311,0.060745704
3.655815837,8.68652111,0.081722687
3.593270333,8.746175427,0.113301342
3.64207132,8.596017085,0.084079698
3.579525816,8.656876143,0.108831438
3.516980313,8.71532572,0.14418485
3.565781299,8.567576859,0.099211299
3.503235796,8.627231176,0.127737797
3.489491279,8.539136633,0.10614051
3.66256837,8.331396163,0.057394583
3.764416364,8.347718452,0.045580708
3.866264358,8.364040741,0.032087544
3.968112352,8.380363031,0.016915092
3.681166026,8.429083212,0.063074652
3.78301402,8.444347177,0.044984764
3.884862015,8.459611142,0.025215589
3.699763683,8.526770262,0.064191692
3.801611677,8.540975902,0.039825793
3.890341018,8.142886754,0.028822387
4.009950214,8.147195587,0.018162997
4.129559409,8.15150442,0.009545695
4.249168605,8.155813253,0.00297048
3.916264796,8.222045513,0.026519417
4.035873992,8.22206504,0.01489739
4.155483187,8.222084566,0.00531745
3.942188574,8.301204272,0.022550318
4.061797769,8.296934492,0.009965654
4.243967565,8.071963514,0.005114847
4.238766526,7.988113775,0.006838153
4.233565486,7.904264036,0.008140399
4.331809527,8.106221327,0.001512632
4.326608488,8.026953498,0.003194952
4.321407448,7.947685668,0.004456213
4.41445045,8.06579322,6.25E-04
4.40924941,7.991107301,0.00184509
4.497091372,8.034528933,3.07E-04
4.511152266,7.962334577,8.00E-04
4.525213159,7.89014022,0.001226567
4.539274053,7.817945864,0.001587763
4.568709933,8.015416976,7.67E-05
4.582770826,7.947023745,4.42E-04
4.59683172,7.878630514,7.42E-04
4.640328493,8.003907269,-1.63E-05
4.654389387,7.939315164,2.22E-04
4.711947054,7.999999814,2.80E-05
4.818558312,7.853273589,8.36E-04
4.854603258,7.913586777,6.97E-04
4.890648204,7.973899966,5.16E-04
4.92669315,8.034213154,2.93E-04
4.783021226,7.90218233,4.21E-04
4.819066172,7.958697579,2.75E-04
4.855111118,8.015212828,8.82E-05
4.74748414,7.951091072,1.52E-04
4.783529086,8.003808382,-2.79E-07
5.174433865,8.155049719,0.003001987
5.091853626,8.105613562,0.001515704
5.009273388,8.065334707,6.13E-04
5.175364135,8.05987896,0.005130187
5.092783897,8.015021454,0.003226093
5.010203658,7.97932125,0.001905382
5.176294406,7.964708201,0.006782347
5.093714167,7.924429346,0.004460441
5.177224676,7.869537442,0.007958467
5.451378112,8.038014815,0.021815996
5.45273436,8.151756096,0.021736733
5.454090607,8.265497377,0.019994984
5.455446855,8.379238658,0.016590751
5.359063363,8.07702645,0.014778675
5.360419611,8.186469912,0.013152536
5.361775858,8.295913374,0.00986391
5.266748614,8.116038084,0.008507339
5.268104862,8.221183728,0.005334323
5.781452661,8.302544984,0.057278228
5.756171741,8.40958099,0.063564457
5.730890821,8.516616997,0.065098756
5.705609902,8.623653004,0.061881124
5.672784059,8.328109542,0.046312483
5.647503139,8.434072086,0.045608757
5.622222219,8.540034629,0.040153102
5.564115457,8.3536741,0.032749991
5.538834537,8.458563181,0.02505631
5.943997947,8.594244316,0.121619973
5.927161156,8.663803713,0.138987592
5.910324365,8.733363109,0.150118429
5.893487573,8.802922505,0.155012487
5.864535265,8.604047212,0.106885869
5.847698474,8.674807402,0.112845131
5.830861683,8.745567592,0.112567612
5.785072583,8.613850108,0.08697292
5.768235792,8.685811092,0.081523825
6.061394238,8.776374719,0.236583419
6.056314008,8.824401415,0.268587934
6.051233778,8.87242811,0.290940431
6.046153548,8.920454806,0.303640911
6.00542535,8.785223981,0.216151022
6.00034512,8.835339559,0.234536403
5.99526489,8.885455136,0.243269767
5.949456462,8.794073243,0.188960711
5.944376231,8.846277703,0.193726959
6.139231619,8.879305057,0.372503901
6.151070079,8.913731769,0.418828778
6.16290854,8.948158482,0.454452389
6.174747,8.982585194,0.479374733
6.108205595,8.89302164,0.356716508
6.120044055,8.929717786,0.391143923
6.131882516,8.966413933,0.41487007
6.077179571,8.906738223,0.333762178
6.089018032,8.945703803,0.356292129
6.187667321,8.958435858,0.494721897
6.200587641,8.934286522,0.495894231
6.213507962,8.910137186,0.482891733
6.210893102,8.992220968,0.541976874
6.223813423,8.966156213,0.553143991
6.236733744,8.940091457,0.550136277
6.247039205,8.998025904,0.609322361
6.259959525,8.970045729,0.616309431
6.283185307,9,0.681411195
0,1.112623097,0.504182472
0,1.075082064,0.590390648
0,1.037541032,0.650063608
0.023215192,1.105315056,0.501101997
0.023215192,1.067774024,0.573137638
0.046430383,1.098007016,0.494083285
0.094213084,1.10050681,0.444027081
0.107143994,1.076078753,0.457716318
0.118780593,1.110314644,0.407835009
0.073947365,1.12545121,0.423329695
0.078249155,1.160203443,0.367147963
0.082550945,1.194955677,0.314581141
0.050732173,1.13275925,0.427767643
0.055033963,1.167511483,0.36506691
0.027516982,1.14006729,0.428267354
0.123082383,1.145066878,0.361904552
0.102816664,1.170011277,0.341914891
0.098514874,1.135259044,0.391163531
0.055033963,1.217412486,0.290692803
0.027516982,1.239869294,0.264309668
0,1.262326103,0.235431736
0.027516982,1.189968292,0.336701428
0,1.212425101,0.30584115
0,1.162524099,0.395424729
0.168590041,1.152747564,0.324474809
0.199817928,1.139221803,0.312594748
0.193831981,1.18537265,0.280417779
0.148324323,1.177691964,0.311594929
0.173566263,1.21031705,0.26730359
0.128058604,1.202636363,0.291370959
0.044117775,1.288656981,0.210005818
0.071634756,1.266200172,0.233290854
0.099151738,1.243743363,0.254081094
0.088235549,1.314987858,0.188109325
0.115752531,1.292531049,0.205801466
0.132353324,1.341318736,0.169742258
0.190167056,1.259104736,0.221637058
0.16126019,1.300211736,0.1974248
0.144659397,1.25142405,0.23828767
0.088235549,1.381823922,0.144395551
0.044117775,1.422329107,0.121074789
0,1.462834293,0.09977997
0.044117775,1.355493044,0.156752915
0,1.39599823,0.127422448
0,1.329162167,0.172639704
0.314748084,1.272215411,0.174841407
0.296673037,1.340379913,0.152460041
0.257873479,1.279188825,0.191987502
0.200059748,1.361402824,0.156251738
0.228966614,1.320295824,0.175854762
0.267766172,1.381486912,0.140936535
0.064170919,1.503119701,0.093656761
0.108288693,1.462614515,0.110668996
0.152406468,1.422109329,0.129707174
0.128341837,1.543405109,0.087889595
0.172459612,1.502899923,0.100619246
0.192512756,1.583690517,0.082478473
0.287819316,1.462277506,0.11166069
0.240166036,1.522984011,0.097887964
0.220112892,1.442193418,0.121596273
0.128341837,1.632924157,0.0696661
0.064170919,1.682157798,0.0582236
0,1.731391438,0.048150972
0.064170919,1.592638749,0.072271751
0,1.64187239,0.058023779
0,1.552353342,0.075233445
0.471556811,1.490304174,0.082452948
0.446239153,1.59585335,0.072432023
0.390855874,1.498712175,0.094406235
0.295549315,1.620125186,0.077239401
0.343202594,1.559418681,0.086641201
0.398585873,1.656559855,0.069037915
0.248589785,1.888454931,0.046473599
0.165726523,1.950888295,0.03979015
0.082863262,2.01332166,0.033787935
0,2.075755024,0.028466952
0.165726523,1.836100433,0.047742558
0.082863262,1.898533798,0.039868165
0,1.960967162,0.032675006
0.082863262,1.783745936,0.048301682
0,1.8461793,0.039236346
0.14703418,1.734512295,0.056545591
0.211205099,1.685278655,0.066159372
0.229897442,1.786866793,0.054157747
0.332934001,1.823301462,0.052967988
0.314241658,1.721713324,0.062944956
0.417278216,1.758147993,0.056768127
0.71597023,1.749564928,0.033476117
0.712907347,1.854290787,0.032389879
0.60726489,1.773642656,0.044060607
3.133422399,1.088318625,0.548712855
3.144610461,1.058706679,0.62164744
3.158816331,1.087806964,0.577480501
3.080336342,1.110643094,0.457930807
3.052644218,1.132455902,0.402451513
3.055458956,1.086812025,0.466940118
0.286853739,2.283347805,0.028885845
0.191235826,2.347559481,0.025643792
0.095617913,2.411771158,0.022639006
0,2.475982834,0.019871485
0.191235826,2.214150211,0.029253639
0.095617913,2.278361888,0.025486013
0,2.342573564,0.021955653
0.095617913,2.144952618,0.029114008
0,2.209164294,0.024820809
0.178481175,2.082519253,0.033562495
0.261344436,2.020085889,0.038692215
0.274099087,2.151716847,0.03282963
0.539534933,2.081953117,0.03517171
0.455307868,2.14908468,0.033923461
0.371080804,2.216216242,0.031828173
0.442553217,2.017453722,0.039702237
0.358326152,2.084585284,0.036689453
0.345571501,1.952954326,0.043469533
0.526897433,1.952300253,0.0406187
0.514259932,1.822647389,0.048186135
0.632539891,2.032948384,0.033328302
0.61990239,1.90329552,0.037634232
0.725544848,1.983943651,0.029225009
0.429915717,1.887800858,0.04717496
1.004093892,1.960002552,0.010558817
0.996170222,2.045058611,0.012136431
0.907360013,1.989998765,0.016925835
1.006135523,2.156139493,0.012700927
0.927290616,2.212160529,0.016564509
0.848445708,2.268181565,0.020084365
0.917325314,2.101079647,0.016818499
0.838480407,2.157100683,0.021156841
0.828515106,2.046019801,0.022082663
0.735510149,2.095024534,0.027254476
0.74547545,2.206105416,0.025137289
0.642505192,2.144029267,0.030166404
1.295638757,2.21855237,0.00344715
1.225419314,2.179074399,0.004672523
1.155199872,2.139596428,0.006354679
1.315923224,2.134297195,0.002315854
1.245703781,2.094819224,0.003247629
1.33620769,2.050042021,0.001267628
1.404342709,2.166758753,0.001429888
1.349990733,2.192655562,0.002300151
1.3702752,2.108400387,0.001369061
2.991701513,1.192020338,0.29489116
2.958450932,1.229771966,0.245942074
2.951702653,1.167029296,0.297594647
3.124015981,1.120972153,0.471408516
3.140003497,1.15311402,0.415664428
3.155991012,1.185255887,0.35349352
3.096323857,1.142784961,0.412599952
3.112311372,1.174926829,0.360842278
3.068631733,1.16459777,0.361107073
3.174803847,1.119948832,0.511851116
3.165397429,1.15260236,0.427339381
3.149409914,1.120460492,0.491239528
3.211601972,1.107542417,0.57790875
3.23346155,1.084223008,0.675751554
3.238993679,1.12778953,0.535284758
3.202195554,1.140195945,0.477640712
3.229587262,1.160443058,0.429926289
3.192789137,1.172849473,0.388038546
3.050240826,1.207010241,0.294467466
3.075529558,1.259751771,0.238227143
3.100818291,1.312493301,0.185566935
3.016990245,1.244761868,0.245650516
3.042278977,1.297503398,0.199989989
2.983739664,1.282513496,0.207281226
3.137600105,1.227668358,0.281038421
3.119209198,1.270080829,0.225062893
3.093920465,1.2173393,0.291294925
0.036348202,8.912639278,0.601310801
0.018174101,8.937549123,0.635935821
0,8.962458968,0.647007673
0.018174101,8.900008091,0.550857737
0,8.924917936,0.58796602
0,8.887376903,0.504286234
0.324617073,2.691279621,0.020936866
0.216411382,2.759713938,0.019082607
0.108205691,2.828148255,0.017332483
0,2.896582572,0.015686492
0.216411382,2.619514026,0.020938819
0.108205691,2.687948343,0.018810837
0,2.75638266,0.016786989
0.108205691,2.54774843,0.020583692
0,2.616182747,0.018181987
0.203823604,2.483536753,0.022963163
0.299441517,2.419325077,0.0255799
0.312029295,2.555302349,0.02293024
0.608380641,2.486661301,0.024001229
0.513792785,2.554867408,0.023528771
0.419204929,2.623073515,0.022507317
0.501205007,2.418890136,0.026282744
0.406617151,2.487096242,0.02488099
0.394029373,2.35111897,0.027910949
0.478256438,2.283987408,0.029631698
0.562483503,2.216855845,0.030505407
0.585432072,2.351758573,0.026781914
0.768424019,2.341008144,0.022432573
0.68840233,2.413834723,0.023738195
0.665453761,2.278931995,0.026480895
1.233312415,2.279079081,0.005481127
1.170986074,2.339605792,0.007670518
1.108659733,2.400132503,0.010015324
1.163092973,2.23960111,0.007141128
